id,num_adults,num_children,meal,required_transport,room_type_reserved,arrival_year,arrival_month,arrival_date,avg_price_per_room,booking_status,num_staying_nights,meal_id,room_type_id,room_number,expenses
Booking13595,3,0,Not Selected,1,Double,2022,5,27,95.0,Not_Canceled,3,4,1,185,27
Booking13596,2,0,Meal Plan 1,0,Double,2022,7,11,100.3,Not_Canceled,4,1,1,236,24
Booking13597,2,0,Meal Plan 1,0,Double,2022,1,27,139.85,Canceled,8,1,1,183,53
Booking13598,2,0,Meal Plan 1,0,Double,2022,10,13,150.0,Canceled,4,1,1,18,79
Booking13599,0,2,Meal Plan 1,0,Suit,2022,9,27,148.49,Canceled,7,1,2,33,137
Booking13600,2,0,Meal Plan 1,0,Single,2022,1,21,169.4,Canceled,3,1,4,255,92
Booking13601,1,1,Meal Plan 1,0,Double,2022,1,29,94.65,Not_Canceled,6,1,1,200,61
Booking13602,2,0,Not Selected,0,Double,2022,11,21,114.5,Not_Canceled,2,4,1,285,38
Booking13603,2,0,Meal Plan 1,0,Double,2022,12,19,114.5,Not_Canceled,4,1,1,296,44
Booking13604,2,0,Meal Plan 1,0,Single,2022,12,10,165.0,Not_Canceled,2,1,4,167,147
Booking13605,2,0,Meal Plan 1,0,Double,2022,9,15,125.3,Not_Canceled,4,1,1,249,36
Booking13606,2,0,Not Selected,0,Double,2022,2,26,77.6,Not_Canceled,5,4,1,194,14
Booking13607,2,0,Not Selected,0,Double,2022,2,9,116.41,Not_Canceled,7,4,1,46,111
Booking13608,2,0,Meal Plan 1,0,Double,2022,12,10,93.46,Canceled,3,1,1,246,16
Booking13609,2,0,Not Selected,0,Double,2022,9,7,123.5,Not_Canceled,3,4,1,198,62
Booking13610,2,0,Meal Plan 2,0,Double,2022,1,19,135.0,Canceled,3,2,1,70,63
Booking13611,2,0,Meal Plan 1,0,Single,2021,3,1,98.53,Not_Canceled,7,1,4,283,78
Booking13612,2,0,Meal Plan 1,0,Double,2022,12,11,137.9,Not_Canceled,5,1,1,82,82
Booking13613,3,0,Not Selected,0,Double,2022,9,19,134.34,Not_Canceled,4,4,1,101,31
Booking13614,1,0,Meal Plan 1,0,Double,2021,1,25,129.0,Not_Canceled,5,1,1,59,77
Booking13615,2,0,Meal Plan 1,0,Double,2022,2,1,110.0,Canceled,3,1,1,231,51
Booking13616,1,0,Meal Plan 1,0,Single,2022,9,25,130.0,Not_Canceled,2,1,4,226,40
Booking13617,2,0,Not Selected,0,Double,2022,9,27,109.4,Canceled,2,4,1,44,45
Booking13618,2,0,Meal Plan 1,1,Double,2022,11,30,119.95,Not_Canceled,5,1,1,100,106
Booking13619,2,0,Meal Plan 1,0,Double,2021,1,20,96.67,Not_Canceled,4,1,1,239,93
Booking13620,2,0,Meal Plan 1,0,Double,2021,1,29,109.25,Not_Canceled,4,1,1,149,40
Booking13621,2,0,Not Selected,0,Double,2022,8,21,109.0,Not_Canceled,4,4,1,264,96
Booking13622,2,0,Not Selected,0,Double,2022,10,19,136.1,Not_Canceled,4,4,1,117,60
Booking13623,1,0,Meal Plan 2,0,Double,2021,1,23,78.0,Not_Canceled,3,2,1,200,54
Booking13624,2,0,Meal Plan 1,0,Double,2022,1,22,120.0,Canceled,4,1,1,167,24
Booking13625,3,0,Meal Plan 2,0,Double,2022,7,31,150.0,Canceled,4,2,1,179,121
Booking13626,2,0,Meal Plan 1,0,Single,2022,12,22,169.4,Canceled,4,1,4,140,62
Booking13627,2,0,Meal Plan 1,0,Double,2021,12,2,99.9,Canceled,6,1,1,245,78
Booking13628,2,0,Meal Plan 1,0,Double,2022,6,12,101.54,Not_Canceled,8,1,1,48,67
Booking13629,2,0,Meal Plan 1,0,Double,2022,1,15,110.0,Canceled,4,1,1,276,49
Booking13630,2,0,Meal Plan 1,0,Double,2022,9,23,90.0,Canceled,5,1,1,33,83
Booking13631,2,0,Meal Plan 1,0,Double,2021,1,16,85.0,Not_Canceled,4,1,1,172,49
Booking13632,1,0,Not Selected,0,Double,2022,8,13,104.0,Not_Canceled,3,4,1,7,46
Booking13633,2,0,Meal Plan 1,0,Double,2022,9,10,115.0,Canceled,4,1,1,218,50
Booking13634,2,0,Meal Plan 1,0,Single,2022,8,16,138.8,Not_Canceled,3,1,4,255,118
Booking13635,2,0,Not Selected,0,Double,2021,3,10,95.0,Not_Canceled,2,4,1,82,28
Booking13636,1,0,Meal Plan 1,0,Double,2022,8,24,115.0,Not_Canceled,2,1,1,67,91
Booking13637,1,0,Meal Plan 1,0,Double,2022,5,1,105.5,Not_Canceled,3,1,1,131,38
Booking13638,2,0,Meal Plan 1,0,Double,2022,7,17,80.28999999999999,Not_Canceled,4,1,1,169,36
Booking13639,1,0,Not Selected,0,Double,2022,3,10,107.41,Canceled,16,4,1,284,24
Booking13640,1,0,Meal Plan 1,0,Double,2022,2,8,85.0,Not_Canceled,8,1,1,182,65
Booking13641,2,0,Not Selected,0,Double,2022,8,19,109.0,Not_Canceled,2,4,1,95,31
Booking13642,2,0,Meal Plan 1,0,Double,2022,9,7,157.67,Canceled,4,1,1,245,32
Booking13643,2,0,Meal Plan 1,0,Double,2022,8,26,119.95,Canceled,12,1,1,12,38
Booking13644,2,2,Meal Plan 1,0,Delux,2022,8,10,182.3,Not_Canceled,4,1,6,87,104
Booking13645,2,1,Meal Plan 1,0,Single,2021,1,31,110.0,Not_Canceled,6,1,4,190,88
Booking13646,1,0,Meal Plan 2,0,Double,2022,1,29,110.0,Canceled,3,2,1,49,37
Booking13647,2,0,Meal Plan 2,0,Double,2021,1,24,129.0,Not_Canceled,3,2,1,295,119
Booking13648,1,0,Meal Plan 2,0,Double,2022,12,24,110.0,Not_Canceled,3,2,1,280,70
Booking13649,2,1,Meal Plan 1,0,Double,2022,1,7,169.1,Canceled,4,1,1,16,96
Booking13650,2,0,Meal Plan 1,0,Single,2022,9,3,137.73000000000002,Canceled,5,1,4,143,65
Booking13651,1,0,Meal Plan 1,0,Double,2022,1,5,141.75,Not_Canceled,5,1,1,107,84
Booking13652,2,0,Meal Plan 1,0,Double,2021,12,24,96.5,Canceled,4,1,1,101,35
Booking13653,2,0,Meal Plan 1,0,Single,2022,12,1,160.7,Not_Canceled,4,1,4,274,42
Booking13654,2,0,Not Selected,0,Double,2022,10,1,102.66,Not_Canceled,3,4,1,104,81
Booking13655,3,0,Meal Plan 1,0,Double,2021,3,3,129.61,Not_Canceled,3,1,1,294,87
Booking13656,2,0,Not Selected,0,Double,2022,7,28,118.0,Not_Canceled,3,4,1,260,36
Booking13657,2,0,Meal Plan 1,0,Single,2022,1,31,124.4,Not_Canceled,3,1,4,130,37
Booking13658,2,0,Meal Plan 1,0,Double,2022,1,28,115.0,Canceled,4,1,1,141,64
Booking13659,3,0,Meal Plan 1,1,Single,2022,10,18,179.33,Not_Canceled,4,1,4,222,39
Booking13660,2,1,Meal Plan 1,0,Double,2022,2,3,142.0,Not_Canceled,5,1,1,74,110
Booking13661,1,0,Meal Plan 1,0,Double,2022,9,22,109.0,Not_Canceled,2,1,1,266,19
Booking13662,2,0,Meal Plan 1,0,Double,2021,1,23,85.0,Not_Canceled,4,1,1,154,43
Booking13663,1,0,Meal Plan 1,0,Double,2022,1,21,135.0,Canceled,2,1,1,255,83
Booking13664,2,0,Meal Plan 1,0,Double,2022,10,24,105.5,Not_Canceled,3,1,1,180,58
Booking13665,2,0,Not Selected,0,Double,2022,3,29,79.03,Not_Canceled,2,4,1,283,62
Booking13666,2,0,Meal Plan 1,0,Double,2022,7,14,121.0,Canceled,4,1,1,172,37
Booking13667,2,0,Meal Plan 1,0,Double,2022,7,14,123.0,Not_Canceled,3,1,1,141,96
Booking13668,2,0,Meal Plan 1,0,Single,2022,7,23,115.48,Not_Canceled,2,1,4,7,107
Booking13669,2,0,Not Selected,0,Double,2022,2,31,94.8,Canceled,5,4,1,192,16
Booking13670,2,0,Not Selected,0,Double,2022,11,24,114.5,Canceled,4,4,1,224,78
Booking13671,2,0,Meal Plan 1,0,Single,2022,1,13,129.29000000000002,Not_Canceled,6,1,4,206,59
Booking13672,2,0,Meal Plan 1,0,Double,2022,1,9,122.85,Canceled,5,1,1,20,78
Booking13673,1,0,Meal Plan 1,0,Single,2022,1,1,130.0,Not_Canceled,6,1,4,275,91
Booking13674,2,0,Not Selected,1,Double,2022,12,14,188.0,Not_Canceled,3,4,1,248,112
Booking13675,2,2,Not Selected,1,Delux,2021,12,17,182.0,Not_Canceled,3,4,6,72,47
Booking13676,1,0,Meal Plan 2,0,Double,2021,1,19,111.0,Not_Canceled,4,2,1,175,49
Booking13677,2,2,Meal Plan 1,1,Delux,2022,10,22,240.0,Not_Canceled,3,1,6,128,168
Booking13678,1,0,Meal Plan 1,1,Double,2022,10,7,118.0,Not_Canceled,2,1,1,145,90
Booking13679,1,0,Meal Plan 1,0,Double,2022,7,14,116.0,Not_Canceled,2,1,1,224,55
Booking13680,2,0,Not Selected,0,Double,2022,1,18,109.0,Not_Canceled,2,4,1,31,58
Booking13681,2,1,Meal Plan 1,0,Double,2022,3,2,100.26,Canceled,8,1,1,106,83
Booking13682,2,0,Meal Plan 1,0,Double,2021,3,9,92.25,Not_Canceled,3,1,1,206,63
Booking13683,2,0,Meal Plan 1,0,Double,2022,1,11,110.0,Canceled,6,1,1,132,90
Booking13684,2,0,Meal Plan 1,0,Double,2022,9,26,120.0,Canceled,3,1,1,281,27
Booking13685,2,0,Meal Plan 1,0,Double,2022,1,19,125.0,Not_Canceled,4,1,1,256,111
Booking13686,1,0,Meal Plan 1,0,Double,2022,5,25,86.0,Not_Canceled,4,1,1,255,40
Booking13687,2,0,Meal Plan 2,0,Double,2021,1,24,129.0,Not_Canceled,3,2,1,57,73
Booking13688,2,0,Meal Plan 1,0,Double,2022,6,19,111.0,Not_Canceled,2,1,1,19,94
Booking13689,1,0,Meal Plan 1,0,Double,2022,1,25,205.0,Not_Canceled,4,1,1,176,153
Booking13690,2,0,Meal Plan 2,0,Single,2022,12,5,177.5,Canceled,4,2,4,118,151
Booking13691,2,0,Meal Plan 1,0,Double,2022,1,4,115.0,Canceled,4,1,1,262,51
Booking13692,2,0,Not Selected,0,Double,2022,10,9,115.4,Not_Canceled,2,4,1,243,85
Booking13693,2,0,Meal Plan 1,0,Single,2022,1,27,135.04000000000002,Not_Canceled,2,1,4,254,56
Booking13694,2,0,Meal Plan 1,0,Double,2022,2,31,113.6,Not_Canceled,3,1,1,264,72
Booking13695,2,0,Meal Plan 1,0,Double,2022,11,14,92.25,Not_Canceled,5,1,1,256,20
Booking13696,2,0,Meal Plan 1,0,Double,2022,8,30,115.0,Canceled,3,1,1,124,34
Booking13697,3,0,Not Selected,0,Double,2021,1,20,120.87,Canceled,4,4,1,81,26
Booking13698,2,0,Not Selected,0,Double,2022,8,10,81.21000000000001,Not_Canceled,5,4,1,106,37
Booking13699,2,0,Meal Plan 1,0,Double,2022,10,16,139.85,Not_Canceled,5,1,1,231,104
Booking13700,1,0,Not Selected,0,Double,2022,1,21,86.13,Not_Canceled,3,4,1,150,28
Booking13701,3,0,Meal Plan 1,0,Single,2022,12,11,165.41,Canceled,8,1,4,289,30
Booking13702,2,0,Meal Plan 2,0,Double,2022,1,19,135.0,Canceled,3,2,1,264,60
Booking13703,1,0,Meal Plan 1,0,Double,2021,1,25,97.0,Not_Canceled,4,1,1,160,32
Booking13704,2,0,Meal Plan 2,0,Double,2022,10,22,110.0,Not_Canceled,4,2,1,20,100
Booking13705,2,0,Meal Plan 1,0,Double,2021,3,11,92.25,Not_Canceled,2,1,1,206,37
Booking13706,2,0,Meal Plan 1,0,Single,2022,12,5,110.2,Not_Canceled,6,1,4,157,19
Booking13707,2,0,Meal Plan 1,0,Double,2022,12,31,120.0,Not_Canceled,4,1,1,111,107
Booking13708,2,0,Meal Plan 1,0,Single,2022,12,27,195.0,Not_Canceled,4,1,4,300,34
Booking13709,2,0,Meal Plan 1,0,Double,2021,1,4,106.4,Not_Canceled,2,1,1,190,44
Booking13710,2,0,Meal Plan 1,0,Double,2022,11,24,125.0,Not_Canceled,3,1,1,229,30
Booking13711,3,0,Meal Plan 1,0,Single,2022,9,11,169.3,Not_Canceled,4,1,4,221,42
Booking13712,2,0,Meal Plan 1,0,Double,2022,1,20,140.0,Not_Canceled,2,1,1,114,111
Booking13713,2,0,Meal Plan 2,0,Double,2021,12,20,129.0,Not_Canceled,3,2,1,44,65
Booking13714,2,0,Meal Plan 1,0,Double,2022,5,7,91.0,Not_Canceled,3,1,1,225,38
Booking13715,2,0,Not Selected,0,Double,2022,9,17,114.35,Not_Canceled,5,4,1,71,30
Booking13716,1,0,Meal Plan 1,0,Double,2022,2,8,85.0,Not_Canceled,3,1,1,280,82
Booking13717,2,0,Meal Plan 1,0,Double,2022,12,14,98.96,Not_Canceled,5,1,1,40,41
Booking13718,2,0,Meal Plan 1,0,Double,2022,7,13,90.0,Not_Canceled,5,1,1,172,61
Booking13719,2,0,Meal Plan 1,0,Double,2022,1,1,155.9,Not_Canceled,3,1,1,297,139
Booking13720,2,0,Meal Plan 2,0,Double,2022,11,27,135.0,Canceled,3,2,1,94,127
Booking13721,2,0,Meal Plan 1,0,Double,2022,2,11,150.0,Not_Canceled,2,1,1,59,57
Booking13722,2,0,Meal Plan 1,0,Double,2022,10,16,146.9,Canceled,4,1,1,7,52
Booking13723,2,0,Not Selected,0,Double,2021,2,29,98.63,Not_Canceled,5,4,1,94,48
Booking13724,2,0,Meal Plan 2,0,Double,2021,1,22,129.0,Not_Canceled,3,2,1,145,63
Booking13725,2,0,Meal Plan 1,0,Single,2022,11,20,186.0,Not_Canceled,3,1,4,282,63
Booking13726,3,0,Meal Plan 1,0,Single,2022,10,15,179.3,Canceled,3,1,4,258,72
Booking13727,1,0,Meal Plan 1,0,Double,2022,11,24,154.33,Not_Canceled,4,1,1,73,145
Booking13728,2,0,Meal Plan 2,0,Double,2021,11,7,121.5,Canceled,3,2,1,287,56
Booking13729,2,0,Not Selected,0,Double,2022,2,10,108.0,Not_Canceled,3,4,1,287,21
Booking13730,3,0,Meal Plan 1,0,Single,2022,6,13,150.0,Not_Canceled,3,1,4,60,114
Booking13731,2,0,Meal Plan 1,0,Double,2022,9,25,106.5,Not_Canceled,6,1,1,284,69
Booking13732,2,0,Not Selected,0,Double,2022,11,2,144.0,Canceled,3,4,1,194,126
Booking13733,1,2,Meal Plan 1,0,Single,2022,6,13,117.1,Not_Canceled,6,1,4,77,51
Booking13734,2,0,Meal Plan 1,0,Single,2022,7,24,132.5,Canceled,3,1,4,194,111
Booking13735,1,0,Not Selected,0,Double,2022,7,23,101.7,Not_Canceled,5,4,1,242,23
Booking13736,1,0,Meal Plan 1,0,Double,2022,6,25,101.0,Not_Canceled,2,1,1,52,18
Booking13737,2,0,Meal Plan 1,0,Double,2022,8,31,125.3,Not_Canceled,3,1,1,79,58
Booking13738,2,0,Meal Plan 1,0,Double,2022,8,29,115.2,Not_Canceled,3,1,1,29,60
Booking13739,2,0,Meal Plan 1,0,Suit,2022,12,9,142.24,Not_Canceled,4,1,5,59,135
Booking13740,2,0,Meal Plan 1,0,Double,2022,7,1,78.0,Not_Canceled,4,1,1,28,64
Booking13741,2,1,Meal Plan 1,0,Double,2022,2,7,126.2,Canceled,6,1,1,272,73
Booking13742,2,0,Meal Plan 1,0,Double,2022,9,11,125.3,Not_Canceled,4,1,1,183,115
Booking13743,1,0,Meal Plan 1,1,Double,2022,9,18,87.0,Not_Canceled,2,1,1,193,52
Booking13744,2,0,Meal Plan 1,0,Single,2022,9,18,141.5,Not_Canceled,4,1,4,99,48
Booking13745,2,0,Not Selected,0,Double,2022,8,22,124.0,Canceled,3,4,1,232,96
Booking13746,2,2,Meal Plan 1,0,Delux,2022,3,1,176.6,Not_Canceled,2,1,6,220,166
Booking13747,1,0,Not Selected,0,Double,2022,2,4,98.0,Canceled,3,4,1,161,20
Booking13748,2,1,Meal Plan 1,0,Double,2022,11,29,141.5,Not_Canceled,4,1,1,166,70
Booking13749,2,0,Meal Plan 1,0,Single,2022,12,17,151.4,Not_Canceled,5,1,4,71,34
Booking13750,3,0,Meal Plan 1,0,Double,2022,8,15,61.76,Not_Canceled,6,1,1,155,58
Booking13751,1,0,Meal Plan 1,0,Double,2022,1,11,113.4,Not_Canceled,5,1,1,45,83
Booking13752,2,0,Meal Plan 1,0,Double,2022,9,28,117.71,Not_Canceled,4,1,1,40,58
Booking13753,1,0,Meal Plan 1,0,Double,2022,2,26,116.0,Not_Canceled,2,1,1,168,65
Booking13754,1,0,Meal Plan 2,0,Double,2022,1,23,148.0,Canceled,4,2,1,102,57
Booking13755,2,0,Meal Plan 1,0,Double,2021,1,25,114.5,Not_Canceled,3,1,1,47,81
Booking13756,2,0,Meal Plan 1,0,Double,2022,11,14,134.3,Not_Canceled,4,1,1,287,82
Booking13757,2,0,Meal Plan 1,0,Single,2022,9,10,160.4,Canceled,2,1,4,208,79
Booking13758,1,0,Meal Plan 1,0,Double,2022,3,14,106.4,Not_Canceled,4,1,1,115,77
Booking13759,1,0,Meal Plan 1,0,Double,2022,11,15,127.55,Canceled,5,1,1,1,50
Booking13760,2,0,Meal Plan 2,0,Double,2022,10,30,135.0,Canceled,3,2,1,15,28
Booking13761,1,0,Meal Plan 1,0,Double,2021,1,21,120.0,Not_Canceled,2,1,1,52,55
Booking13762,2,0,Meal Plan 1,0,Double,2021,1,17,148.5,Not_Canceled,3,1,1,284,96
Booking13763,1,0,Meal Plan 1,0,Double,2021,2,11,85.0,Not_Canceled,2,1,1,298,79
Booking13764,1,0,Meal Plan 1,0,Double,2022,6,2,96.0,Not_Canceled,4,1,1,97,92
Booking13765,2,0,Meal Plan 1,0,Single,2022,12,25,119.45,Canceled,11,1,4,224,113
Booking13766,1,0,Meal Plan 1,0,Double,2021,2,11,85.0,Canceled,2,1,1,12,82
Booking13767,2,2,Meal Plan 1,0,Delux,2021,1,30,179.3,Not_Canceled,2,1,6,80,137
Booking13768,3,0,Meal Plan 1,0,Double,2022,9,21,125.3,Not_Canceled,4,1,1,263,23
Booking13769,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Not_Canceled,3,1,1,104,103
Booking13770,2,0,Meal Plan 1,0,Single,2022,12,9,115.04,Not_Canceled,4,1,4,269,54
Booking13771,2,0,Not Selected,0,Double,2022,3,2,89.42,Canceled,10,4,1,98,16
Booking13772,2,0,Meal Plan 1,0,Single,2022,10,25,142.4,Canceled,4,1,4,19,80
Booking13773,2,0,Not Selected,0,Double,2022,3,11,97.03,Not_Canceled,9,4,1,216,81
Booking13774,2,0,Not Selected,0,Double,2022,3,2,92.25,Canceled,5,4,1,77,78
Booking13775,2,0,Not Selected,0,Double,2022,12,8,154.1,Not_Canceled,4,4,1,286,96
Booking13776,2,0,Meal Plan 2,0,Double,2022,9,30,180.0,Not_Canceled,4,2,1,251,105
Booking13777,2,1,Meal Plan 1,0,Double,2022,12,8,141.5,Canceled,3,1,1,240,64
Booking13778,2,0,Meal Plan 1,0,Double,2021,1,28,92.76,Not_Canceled,2,1,1,226,64
Booking13779,2,0,Meal Plan 1,0,Double,2022,10,3,137.9,Not_Canceled,4,1,1,165,117
Booking13780,2,0,Meal Plan 1,0,Double,2022,2,20,109.7,Not_Canceled,5,1,1,88,73
Booking13781,2,0,Meal Plan 1,0,Single,2022,9,15,127.95,Canceled,5,1,4,249,65
Booking13782,2,0,Not Selected,0,Double,2022,1,5,100.1,Not_Canceled,2,4,1,108,90
Booking13783,2,1,Meal Plan 1,0,Double,2022,1,31,169.0,Not_Canceled,4,1,1,49,149
Booking13784,3,0,Meal Plan 1,0,Single,2022,8,19,160.7,Canceled,4,1,4,178,67
Booking13785,2,0,Not Selected,0,Double,2022,8,29,129.0,Not_Canceled,4,4,1,144,47
Booking13786,2,0,Meal Plan 2,0,Double,2022,10,12,135.0,Canceled,3,2,1,116,40
Booking13787,1,0,Meal Plan 1,0,Double,2021,12,12,88.0,Not_Canceled,3,1,1,149,60
Booking13788,2,0,Meal Plan 2,0,Double,2021,12,20,121.5,Not_Canceled,3,2,1,186,22
Booking13789,2,0,Meal Plan 2,0,Double,2022,1,4,125.0,Canceled,3,2,1,56,58
Booking13790,1,0,Meal Plan 1,0,Double,2022,6,9,85.0,Not_Canceled,2,1,1,262,70
Booking13791,2,0,Meal Plan 1,0,Double,2022,9,15,125.3,Not_Canceled,4,1,1,4,96
Booking13792,2,0,Meal Plan 1,0,Double,2022,11,9,171.0,Not_Canceled,5,1,1,126,122
Booking13793,2,0,Meal Plan 1,0,Double,2022,7,10,98.3,Canceled,3,1,1,254,56
Booking13794,2,1,Meal Plan 1,0,Double,2022,5,3,109.3,Not_Canceled,4,1,1,229,41
Booking13795,2,0,Meal Plan 1,0,Double,2021,1,7,146.0,Not_Canceled,2,1,1,242,89
Booking13796,2,0,Meal Plan 1,0,Double,2022,10,26,114.5,Canceled,5,1,1,64,30
Booking13797,2,0,Meal Plan 2,0,Double,2022,1,19,135.0,Canceled,3,2,1,79,22
Booking13798,2,1,Meal Plan 1,0,Double,2022,11,20,141.5,Canceled,3,1,1,117,24
Booking13799,2,0,Meal Plan 1,0,Double,2022,1,4,88.0,Not_Canceled,7,1,1,274,86
Booking13800,2,0,Meal Plan 2,0,Double,2022,1,29,135.0,Canceled,3,2,1,236,84
Booking13801,2,0,Not Selected,0,Double,2022,9,19,136.1,Canceled,3,4,1,110,112
Booking13802,1,0,Meal Plan 1,0,Double,2022,11,26,116.0,Not_Canceled,2,1,1,179,77
Booking13803,2,0,Meal Plan 1,0,Single,2022,1,10,148.1,Not_Canceled,7,1,4,175,124
Booking13804,3,0,Not Selected,0,Double,2022,8,23,135.1,Canceled,2,4,1,226,45
Booking13805,1,0,Meal Plan 1,0,Double,2022,1,19,115.0,Not_Canceled,4,1,1,77,111
Booking13806,1,0,Meal Plan 1,0,Double,2022,10,30,115.0,Not_Canceled,3,1,1,61,19
Booking13807,2,0,Meal Plan 1,0,Double,2021,1,2,109.25,Not_Canceled,3,1,1,60,61
Booking13808,2,0,Meal Plan 1,0,Single,2022,1,3,172.53,Not_Canceled,4,1,4,75,65
Booking13809,2,0,Not Selected,0,Double,2022,11,3,109.0,Not_Canceled,2,4,1,170,25
Booking13810,2,0,Meal Plan 2,0,Double,2022,8,12,124.0,Not_Canceled,2,2,1,83,21
Booking13811,1,0,Meal Plan 1,0,Double,2022,8,24,124.0,Canceled,2,1,1,244,113
Booking13812,3,0,Meal Plan 1,0,Double,2022,11,5,116.9,Not_Canceled,9,1,1,293,53
Booking13813,2,0,Not Selected,0,Double,2022,8,28,93.46,Not_Canceled,4,4,1,70,74
Booking13814,2,0,Meal Plan 1,0,Double,2021,1,17,120.0,Not_Canceled,6,1,1,59,40
Booking13815,2,0,Not Selected,0,Double,2022,11,21,109.25,Canceled,7,4,1,118,31
Booking13816,2,0,Meal Plan 1,0,Double,2021,1,15,95.0,Not_Canceled,4,1,1,119,57
Booking13817,1,0,Meal Plan 1,0,Double,2021,1,23,20.0,Not_Canceled,2,1,1,98,14
Booking13818,1,0,Meal Plan 1,0,Double,2022,7,22,109.0,Not_Canceled,3,1,1,243,58
Booking13819,1,0,Meal Plan 1,0,Double,2022,9,16,96.0,Not_Canceled,3,1,1,293,19
Booking13820,1,0,Meal Plan 1,0,Double,2021,12,18,85.0,Not_Canceled,2,1,1,214,17
Booking13821,1,0,Meal Plan 1,0,Double,2022,11,26,126.0,Not_Canceled,2,1,1,46,111
Booking13822,2,0,Meal Plan 1,0,Double,2022,1,20,105.0,Not_Canceled,4,1,1,135,18
Booking13823,1,0,Meal Plan 1,0,Suit,2022,3,27,125.0,Not_Canceled,2,1,5,121,74
Booking13824,1,0,Meal Plan 1,0,Double,2022,9,8,100.0,Not_Canceled,3,1,1,101,20
Booking13825,2,0,Not Selected,0,Double,2022,5,7,106.0,Not_Canceled,2,4,1,219,92
Booking13826,2,0,Meal Plan 1,0,Delux,2021,1,11,185.0,Not_Canceled,4,1,6,53,111
Booking13827,2,0,Meal Plan 2,0,Double,2022,3,7,142.19,Not_Canceled,5,2,1,94,33
Booking13828,2,0,Meal Plan 1,0,Single,2022,1,12,177.5,Not_Canceled,3,1,4,64,147
Booking13829,2,0,Meal Plan 1,0,Single,2022,3,4,140.36,Not_Canceled,6,1,4,38,100
Booking13830,2,0,Meal Plan 1,0,Double,2021,11,18,96.5,Canceled,3,1,1,258,47
Booking13831,2,0,Meal Plan 1,0,Single,2022,1,31,131.6,Not_Canceled,4,1,4,235,46
Booking13832,3,0,Meal Plan 1,0,Single,2022,2,12,252.5,Not_Canceled,3,1,4,221,82
Booking13833,2,0,Meal Plan 1,0,Double,2022,12,14,134.3,Canceled,6,1,1,50,95
Booking13834,3,0,Meal Plan 1,0,Single,2022,1,2,143.3,Canceled,5,1,4,276,71
Booking13835,3,0,Meal Plan 1,0,Single,2022,9,2,123.42,Not_Canceled,7,1,4,250,48
Booking13836,2,0,Meal Plan 1,0,Double,2022,12,14,106.36,Not_Canceled,4,1,1,207,77
Booking13837,2,0,Meal Plan 1,0,Double,2022,2,28,118.8,Not_Canceled,3,1,1,151,92
Booking13838,2,0,Not Selected,0,Double,2022,1,4,122.6,Canceled,5,4,1,47,87
Booking13839,2,0,Meal Plan 1,0,Suit,2022,12,19,225.38,Not_Canceled,3,1,7,50,41
Booking13840,2,0,Meal Plan 1,0,Double,2021,1,11,105.0,Not_Canceled,2,1,1,85,86
Booking13841,1,0,Meal Plan 1,0,Double,2022,3,3,85.0,Not_Canceled,5,1,1,37,58
Booking13842,2,0,Not Selected,0,Double,2022,12,31,100.75,Canceled,8,4,1,274,93
Booking13843,2,0,Not Selected,0,Double,2022,10,7,109.1,Not_Canceled,2,4,1,291,96
Booking13844,2,0,Meal Plan 1,0,Double,2021,3,9,95.0,Not_Canceled,4,1,1,280,32
Booking13845,2,0,Not Selected,0,Double,2022,8,8,119.0,Not_Canceled,2,4,1,99,107
Booking13846,1,0,Not Selected,0,Double,2021,1,1,93.15,Not_Canceled,6,4,1,137,62
Booking13847,2,0,Meal Plan 1,0,Double,2022,11,1,99.5,Not_Canceled,3,1,1,218,52
Booking13848,2,0,Meal Plan 1,0,Double,2022,1,18,57.5,Not_Canceled,4,1,1,70,36
Booking13849,2,1,Not Selected,0,Double,2022,5,21,95.0,Not_Canceled,5,4,1,255,58
Booking13850,2,0,Meal Plan 1,0,Double,2022,9,19,115.0,Canceled,4,1,1,204,51
Booking13851,1,0,Meal Plan 2,0,Double,2022,7,1,106.0,Not_Canceled,4,2,1,103,36
Booking13852,2,0,Meal Plan 2,0,Double,2021,12,20,129.0,Not_Canceled,3,2,1,83,114
Booking13853,1,0,Meal Plan 1,0,Single,2022,1,30,130.0,Not_Canceled,5,1,4,210,68
Booking13854,2,0,Meal Plan 1,0,Double,2022,12,22,171.0,Not_Canceled,3,1,1,53,161
Booking13855,2,0,Not Selected,0,Double,2022,2,9,99.2,Not_Canceled,3,4,1,148,16
Booking13856,2,1,Meal Plan 1,0,Single,2022,7,21,96.48,Canceled,8,1,4,28,90
Booking13857,2,0,Meal Plan 1,0,Double,2022,1,26,150.94,Not_Canceled,2,1,1,122,43
Booking13858,2,0,Not Selected,0,Double,2022,12,15,178.0,Not_Canceled,2,4,1,252,123
Booking13859,2,0,Meal Plan 1,0,Single,2021,1,25,220.0,Not_Canceled,2,1,4,117,104
Booking13860,2,0,Meal Plan 1,0,Double,2021,12,27,110.0,Not_Canceled,4,1,1,165,53
Booking13861,2,0,Not Selected,0,Double,2022,10,2,144.5,Not_Canceled,5,4,1,35,59
Booking13862,2,0,Meal Plan 1,0,Double,2022,2,22,95.0,Not_Canceled,4,1,1,286,30
Booking13863,2,0,Not Selected,0,Double,2022,2,12,99.2,Not_Canceled,2,4,1,231,56
